user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
16306,37,Basico,170.4,Peru,Thriller,2021-08-06,0
16307,32,Basico,124.5,Argentina,Accion,2018-03-21,3
16308,26,Estandar,732.5,Uruguay,Comedia,2019-09-16,0
16309,34,Basico,885.0,Chile,Drama,2018-07-23,0
16310,50,Estandar,698.5,Uruguay,Drama,2024-01-01,1
16311,24,Premium,738.7,Brasil,Documental,2018-04-01,3
16312,42,Basico,803.4,Uruguay,Romance,2020-02-01,1
16313,42,Premium,843.7,Peru,Documental,2019-02-23,0
16314,55,Basico,756.2,Peru,Comedia,2021-03-01,0
16315,47,Estandar,1391.5,Peru,Romance,2021-01-07,2
16316,29,Basico,0.0,Colombia,Accion,2019-05-28,1
16317,13,Basico,880.2,Argentina,Documental,2022-12-01,0
16318,13,Estandar,42.7,Brasil,Romance,2018-02-03,3
16319,24,Basico,934.9,Mexico,Comedia,2020-08-11,0
16320,21,Estandar,993.4,Argentina,Documental,2019-01-05,0
16321,31,Estandar,895.0,Brasil,Comedia,2019-09-10,1
16322,39,Premium,1068.3,Brasil,Crimen,2018-03-02,0
16323,35,Basico,472.2,Mexico,Crimen,2023-07-15,0
16324,40,Estandar,898.1,Argentina,Documental,2020-06-08,1
16325,32,Premium,230.7,Uruguay,Accion,2021-11-01,1
16326,51,Basico,718.4,Peru,Crimen,2022-09-18,1
16327,39,Premium,1170.8,Mexico,Documental,2021-06-30,2
16328,36,Premium,1164.1,Chile,Comedia,2023-08-04,0
16329,42,Premium,797.4,Mexico,Romance,2022-03-02,0
16330,47,Premium,600.0,Mexico,Comedia,2023-03-15,0
16331,35,Estandar,209.8,Chile,Romance,2025-10-25,0
16332,29,Estandar,785.7,Mexico,Romance,2018-05-10,0
16333,49,Basico,1108.1,Mexico,Thriller,2021-09-14,0
16334,54,Basico,654.9,Chile,Accion,2018-11-25,3
16335,65,Premium,1130.7,Mexico,Crimen,2019-08-22,0
16336,29,Basico,202.1,Peru,Accion,2018-08-18,0
16337,29,Estandar,329.6,Uruguay,Thriller,2020-12-27,1
16338,13,Premium,1113.2,Brasil,Documental,2022-05-27,0
16339,22,Basico,626.6,Uruguay,Crimen,2018-10-20,0
16340,26,Premium,1242.9,Argentina,Drama,2024-02-03,0
16341,13,Premium,1240.4,Chile,Thriller,2023-04-10,1
16342,18,Basico,375.7,Mexico,Accion,2020-01-14,0
16343,36,Estandar,1120.8,Uruguay,Accion,2020-02-27,0
16344,35,Basico,474.1,Uruguay,Crimen,2020-10-21,0
16345,37,Estandar,799.1,Uruguay,Crimen,2022-04-12,0
16346,36,Basico,431.3,Peru,Crimen,2018-02-21,0
16347,27,Basico,358.4,Colombia,Comedia,2019-05-15,1
16348,42,Basico,389.1,Argentina,Accion,2020-10-16,0
16349,25,Basico,422.5,Uruguay,Documental,2022-04-26,0
16350,34,Estandar,443.3,Peru,Accion,2022-12-20,0
16351,44,Estandar,556.8,Mexico,Crimen,2020-10-09,0
16352,35,Basico,548.2,Uruguay,Drama,2018-05-18,0
16353,44,Estandar,520.3,Brasil,Drama,2020-03-26,0
16354,36,Estandar,461.3,Peru,Comedia,2023-03-03,1
16355,38,Estandar,620.7,Uruguay,Thriller,2019-01-20,0
16356,19,Premium,1331.5,Argentina,Crimen,2023-11-05,0
16357,29,Estandar,867.4,Uruguay,Romance,2025-06-20,0
16358,38,Estandar,1153.9,Mexico,Romance,2020-05-03,1
16359,14,Premium,939.8,Uruguay,Crimen,2023-04-21,0
16360,52,Basico,551.0,Colombia,Comedia,2022-05-13,0
16361,45,Estandar,1240.0,Peru,Crimen,2025-08-23,0
16362,36,Basico,849.6,Uruguay,Romance,2021-07-02,1
16363,34,Estandar,539.3,Mexico,Thriller,2021-08-16,0
16364,45,Basico,702.0,Argentina,Crimen,2019-10-12,0
16365,26,Estandar,873.5,Chile,Comedia,2025-01-21,0
16366,38,Basico,124.0,Mexico,Thriller,2018-06-22,2
16367,38,Premium,1296.5,Colombia,Comedia,2024-03-01,2
16368,46,Estandar,1249.4,Chile,Crimen,2023-11-04,3
16369,13,Premium,1063.0,Brasil,Crimen,2019-05-16,0
16370,36,Estandar,776.6,Mexico,Romance,2020-11-03,1
16371,32,Basico,371.2,Chile,Romance,2023-05-26,3
16372,58,Basico,550.1,Chile,Accion,2025-02-28,2
16373,36,Estandar,704.6,Mexico,Drama,2021-05-08,0
16374,43,Premium,1129.4,Colombia,Comedia,2020-03-24,1
16375,28,Premium,1392.5,Brasil,Drama,2022-01-16,0
16376,22,Estandar,600.2,Brasil,Crimen,2018-08-02,4
16377,41,Basico,350.4,Uruguay,Accion,2025-06-23,0
16378,22,Estandar,596.2,Uruguay,Drama,2020-06-11,1
16379,32,Basico,533.0,Peru,Comedia,2019-04-08,2
16380,38,Estandar,834.9,Peru,Drama,2022-02-14,2
16381,29,Basico,419.4,Colombia,Romance,2025-02-05,1
16382,26,Basico,696.4,Chile,Drama,2022-11-14,0
16383,54,Basico,605.1,Colombia,Documental,2021-08-22,0
16384,39,Basico,796.5,Mexico,Thriller,2018-03-03,3
16385,34,Premium,1223.2,Brasil,Documental,2019-11-17,1
16386,13,Basico,866.8,Brasil,Comedia,2021-02-04,1
16387,27,Estandar,1051.5,Argentina,Crimen,2024-07-22,2
16388,28,Estandar,923.7,Argentina,Drama,2019-05-06,0
16389,17,Estandar,925.3,Peru,Drama,2022-06-10,0
16390,32,Premium,874.9,Mexico,Romance,2020-09-22,0
16391,24,Estandar,766.2,Peru,Crimen,2018-02-06,2
16392,43,Basico,146.6,Argentina,Crimen,2018-06-22,2
16393,45,Estandar,730.5,Colombia,Romance,2024-07-08,0
16394,37,Basico,932.7,Mexico,Accion,2025-09-30,0
16395,28,Estandar,841.0,Brasil,Crimen,2023-05-01,1
16396,48,Basico,541.9,Mexico,Comedia,2025-09-20,0
16397,27,Basico,632.0,Colombia,Crimen,2024-09-08,0
16398,34,Estandar,1149.3,Colombia,Romance,2019-09-27,0
16399,14,Basico,686.3,Argentina,Accion,2022-03-02,1
16400,34,Basico,1192.8,Mexico,Drama,2019-01-02,1
16401,18,Basico,720.9,Mexico,Drama,2020-10-15,0
16402,46,Basico,1039.3,Colombia,Accion,2019-10-08,1
16403,58,Premium,1562.9,Chile,Crimen,2023-08-10,0
16404,30,Basico,656.7,Colombia,Crimen,2019-01-10,1
16405,19,Basico,847.1,Brasil,Drama,2025-09-10,1
16406,13,Premium,1145.9,Uruguay,Crimen,2024-12-08,2
16407,37,Estandar,771.1,Argentina,Drama,2021-10-18,1
16408,48,Estandar,412.5,Mexico,Comedia,2025-01-04,0
16409,20,Estandar,117.6,Uruguay,Crimen,2018-09-03,0
16410,20,Premium,1430.8,Peru,Accion,2018-09-02,0
16411,36,Estandar,1764.8,Chile,Accion,2021-12-27,1
16412,38,Premium,966.5,Mexico,Documental,2025-03-25,5
16413,53,Basico,698.8,Colombia,Comedia,2019-09-23,1
16414,25,Basico,784.4,Peru,Drama,2025-11-12,1
16415,48,Basico,444.5,Brasil,Thriller,2022-02-14,2
16416,33,Estandar,661.6,Argentina,Drama,2019-03-16,1
16417,13,Estandar,313.4,Peru,Crimen,2019-05-31,0
16418,46,Premium,1205.1,Mexico,Drama,2023-06-22,0
16419,24,Basico,271.6,Argentina,Romance,2020-08-11,0
16420,36,Basico,1268.2,Peru,Thriller,2021-07-21,1
16421,39,Estandar,688.9,Peru,Romance,2024-04-06,1
16422,35,Basico,876.3,Uruguay,Crimen,2025-03-25,0
16423,22,Estandar,991.2,Argentina,Accion,2021-11-23,1
16424,36,Estandar,1045.7,Brasil,Comedia,2022-12-02,1
16425,28,Estandar,726.3,Argentina,Romance,2020-03-01,0
16426,54,Basico,244.1,Argentina,Accion,2018-03-29,1
16427,42,Basico,994.0,Chile,Crimen,2022-02-14,2
16428,20,Premium,838.2,Argentina,Drama,2022-03-28,0
16429,40,Premium,894.8,Brasil,Comedia,2022-01-07,1
16430,13,Estandar,774.9,Uruguay,Accion,2019-07-06,1
16431,45,Estandar,666.8,Colombia,Accion,2020-10-23,1
16432,33,Basico,376.4,Mexico,Accion,2018-06-11,0
16433,25,Basico,593.9,Uruguay,Drama,2023-06-11,0
16434,27,Premium,1075.9,Peru,Accion,2022-02-14,2
16435,42,Basico,868.7,Uruguay,Documental,2022-11-28,1
16436,41,Estandar,893.4,Uruguay,Drama,2024-04-08,0
16437,34,Estandar,757.0,Brasil,Crimen,2021-04-22,0
16438,33,Basico,518.1,Brasil,Documental,2024-02-02,1
16439,13,Estandar,1202.6,Peru,Crimen,2025-10-26,1
16440,24,Premium,544.9,Uruguay,Comedia,2023-07-01,0
16441,18,Estandar,1220.2,Brasil,Documental,2020-02-17,1
16442,23,Estandar,1197.4,Peru,Romance,2024-05-10,0
16443,34,Basico,781.8,Brasil,Documental,2020-02-04,1
16444,13,Basico,9.6,Uruguay,Comedia,2022-02-14,2
16445,55,Basico,580.8,Argentina,Thriller,2021-11-25,1
16446,33,Estandar,856.6,Chile,Drama,2021-08-18,0
16447,15,Estandar,1198.6,Colombia,Comedia,2023-04-03,0
16448,23,Premium,1097.5,Brasil,Comedia,2021-02-01,1
16449,32,Estandar,1026.3,Uruguay,Documental,2022-02-14,0
16450,58,Basico,1152.6,Uruguay,Drama,2024-03-21,0
16451,36,Estandar,940.3,Chile,Thriller,2019-10-19,1
16452,40,Premium,940.2,Mexico,Romance,2018-10-10,1
16453,35,Estandar,972.1,Mexico,Thriller,2022-02-14,3
16454,34,Premium,1123.6,Peru,Crimen,2019-09-27,0
16455,21,Estandar,356.0,Mexico,Crimen,2023-01-15,0
16456,25,Estandar,1261.2,Brasil,Documental,2021-04-26,0
16457,23,Estandar,814.3,Chile,Drama,2020-12-14,1
16458,45,Estandar,282.7,Uruguay,Thriller,2024-01-28,0
16459,13,Basico,569.6,Brasil,Romance,2022-02-12,1
16460,41,Basico,772.0,Chile,Comedia,2023-02-03,2
16461,40,Basico,1020.5,Brasil,Romance,2018-01-03,1
16462,13,Estandar,0.0,Chile,Crimen,2025-02-26,2
16463,30,Estandar,754.6,Brasil,Romance,2023-09-04,2
16464,23,Basico,872.6,Argentina,Accion,2022-04-02,2
16465,43,Basico,3628.4,Brasil,Drama,2020-01-30,1
16466,16,Basico,1153.5,Colombia,Comedia,2018-03-18,1
16467,45,Estandar,188.5,Brasil,Drama,2024-12-13,2
16468,55,Estandar,1014.4,Brasil,Crimen,2022-01-31,1
16469,29,Estandar,1079.6,Brasil,Documental,2022-02-14,2
16470,50,Premium,867.6,Mexico,Accion,2020-09-05,1
16471,13,Basico,7.2,Chile,Romance,2021-06-08,2
16472,13,Estandar,524.3,Brasil,Romance,2018-09-17,0
16473,20,Basico,523.1,Peru,Accion,2025-05-20,0
16474,35,Estandar,985.8,Brasil,Crimen,2024-01-17,0
16475,52,Estandar,1146.5,Peru,Romance,2022-05-07,2
16476,49,Premium,1126.1,Chile,Thriller,2020-02-17,0
16477,28,Basico,596.6,Argentina,Comedia,2023-11-17,1
16478,40,Basico,475.0,Brasil,Thriller,2025-08-30,0
16479,24,Basico,358.9,Brasil,Documental,2023-07-31,2
16480,48,Basico,810.2,Mexico,Thriller,2024-03-08,1
16481,40,Basico,1126.4,Uruguay,Documental,2019-09-24,0
16482,44,Basico,3628.4,Uruguay,Comedia,2024-11-16,3
16483,24,Estandar,785.4,Peru,Accion,2021-03-05,1
16484,24,Basico,300.1,Colombia,Documental,2021-08-14,0
16485,41,Estandar,850.3,Mexico,Crimen,2022-08-06,0
16486,33,Premium,3336.3,Uruguay,Documental,2025-03-10,1
16487,31,Estandar,689.6,Colombia,Comedia,2021-08-12,0
16488,43,Basico,195.0,Colombia,Comedia,2019-03-29,0
16489,38,Estandar,788.2,Peru,Documental,2019-01-30,0
16490,37,Basico,640.3,Chile,Romance,2023-11-14,2
16491,32,Basico,469.0,Mexico,Drama,2025-05-22,1
16492,20,Premium,720.7,Brasil,Accion,2018-10-01,2
16493,38,Basico,1284.5,Peru,Accion,2018-06-29,0
16494,41,Estandar,1120.2,Uruguay,Documental,2019-06-16,0
16495,45,Estandar,1314.5,Mexico,Comedia,2020-01-02,0
16496,41,Premium,1495.8,Mexico,Drama,2018-05-09,0
16497,21,Estandar,1067.3,Mexico,Thriller,2020-04-07,1
16498,41,Basico,472.3,Mexico,Crimen,2019-03-15,0
16499,36,Basico,1041.5,Argentina,Accion,2023-06-12,3
16500,43,Estandar,494.4,Peru,Comedia,2020-02-24,0
16501,17,Estandar,1217.5,Argentina,Thriller,2019-02-09,0
16502,19,Basico,783.4,Uruguay,Documental,2018-05-11,1
16503,35,Basico,868.7,Chile,Crimen,2024-05-27,2
16504,22,Premium,1280.4,Peru,Romance,2025-03-13,2
16505,41,Basico,926.4,Peru,Drama,2022-05-11,2
16506,24,Premium,1123.6,Peru,Comedia,2025-05-18,0
16507,40,Basico,619.8,Mexico,Comedia,2023-06-30,1
16508,28,Premium,1196.2,Mexico,Documental,2023-11-24,0
16509,33,Estandar,773.1,Peru,Documental,2022-02-14,2
16510,40,Estandar,840.6,Chile,Accion,2025-11-12,1
16511,52,Estandar,802.4,Colombia,Documental,2024-08-14,0
16512,52,Basico,1031.2,Mexico,Thriller,2020-11-14,1
16513,40,Basico,1008.2,Argentina,Drama,2018-07-21,0
16514,33,Estandar,791.9,Chile,Comedia,2022-02-09,2
16515,40,Premium,1097.0,Brasil,Drama,2020-06-23,3
16516,54,Basico,678.5,Colombia,Crimen,2024-10-17,1
16517,22,Basico,209.2,Uruguay,Romance,2018-10-18,2
16518,41,Basico,737.1,Mexico,Thriller,2022-02-14,2
16519,39,Estandar,1225.4,Brasil,Accion,2020-05-04,0
16520,45,Estandar,1102.5,Uruguay,Thriller,2025-05-09,1
16521,30,Estandar,840.6,Chile,Crimen,2023-07-06,1
16522,17,Estandar,340.5,Mexico,Comedia,2018-11-24,1
16523,34,Estandar,1280.5,Brasil,Drama,2023-04-02,1
16524,13,Basico,451.7,Chile,Thriller,2025-03-02,0
16525,27,Basico,436.2,Uruguay,Documental,2018-09-06,4
16526,25,Basico,84.0,Brasil,Documental,2022-01-18,0
16527,37,Premium,1294.0,Brasil,Documental,2024-04-04,1
16528,47,Basico,389.0,Brasil,Romance,2022-08-31,0
16529,30,Basico,723.3,Mexico,Accion,2022-02-20,0
16530,26,Premium,1063.4,Argentina,Romance,2025-12-11,1
16531,48,Premium,1028.6,Peru,Documental,2018-08-27,0
16532,20,Premium,1389.0,Argentina,Documental,2024-12-01,0
16533,54,Basico,307.4,Mexico,Comedia,2020-12-24,0
16534,57,Basico,220.5,Peru,Accion,2023-12-07,0
16535,80,Estandar,356.8,Uruguay,Documental,2018-06-16,0
16536,45,Premium,1075.7,Chile,Crimen,2022-02-14,2
16537,27,Basico,270.0,Uruguay,Crimen,2021-05-29,1
16538,30,Estandar,1297.0,Chile,Drama,2018-11-16,0
16539,53,Premium,839.8,Argentina,Comedia,2020-06-03,1
16540,45,Basico,172.9,Argentina,Documental,2023-10-29,2
16541,47,Estandar,375.9,Chile,Romance,2019-02-02,0
16542,38,Estandar,843.9,Uruguay,Crimen,2019-02-19,1
16543,28,Estandar,607.1,Colombia,Drama,2020-08-04,0
16544,32,Premium,856.4,Uruguay,Romance,2023-12-18,1
16545,28,Basico,516.9,Mexico,Documental,2022-04-28,1
16546,31,Estandar,730.0,Brasil,Comedia,2020-02-16,1
16547,32,Basico,755.7,Mexico,Crimen,2020-03-02,2
16548,28,Estandar,1318.7,Mexico,Documental,2023-11-26,1
16549,17,Basico,287.9,Argentina,Comedia,2025-05-14,0
16550,34,Basico,361.8,Uruguay,Documental,2020-10-15,0
16551,39,Basico,374.2,Brasil,Drama,2024-05-23,1
16552,30,Basico,378.9,Mexico,Documental,2025-01-05,0
16553,39,Basico,0.0,Peru,Romance,2020-01-03,2
16554,13,Estandar,1244.3,Mexico,Thriller,2024-04-06,0
16555,33,Premium,806.3,Colombia,Crimen,2022-02-14,2
16556,22,Premium,1450.9,Colombia,Comedia,2022-08-28,0
16557,13,Basico,487.4,Colombia,Romance,2019-03-09,1
16558,27,Premium,1047.9,Argentina,Documental,2025-02-28,1
16559,24,Premium,1358.7,Brasil,Comedia,2024-06-19,0
16560,13,Estandar,1218.8,Argentina,Thriller,2022-01-06,2
16561,30,Basico,25.4,Colombia,Romance,2025-07-25,1
16562,40,Premium,1432.3,Uruguay,Accion,2023-02-22,1
16563,29,Basico,330.1,Peru,Thriller,2025-11-17,2
16564,63,Premium,1315.0,Peru,Documental,2025-06-17,0
16565,33,Basico,737.5,Colombia,Romance,2022-10-16,0
16566,13,Premium,1115.0,Argentina,Thriller,2019-03-03,1
16567,21,Premium,1481.9,Mexico,Documental,2019-11-15,0
16568,42,Basico,143.9,Argentina,Documental,2020-09-01,2
16569,58,Premium,1293.3,Argentina,Accion,2024-03-02,0
16570,31,Basico,927.9,Mexico,Accion,2022-07-03,4
16571,55,Basico,595.8,Brasil,Thriller,2023-08-30,2
16572,14,Basico,1096.6,Uruguay,Crimen,2021-10-14,0
16573,65,Premium,1119.3,Uruguay,Accion,2025-05-17,0
16574,32,Basico,561.3,Chile,Comedia,2019-10-10,1
16575,17,Premium,1012.3,Chile,Romance,2023-12-27,0
16576,29,Basico,251.4,Colombia,Crimen,2024-09-23,1
16577,21,Basico,587.9,Chile,Comedia,2022-12-20,1
16578,30,Estandar,1160.9,Mexico,Accion,2021-12-14,1
16579,24,Basico,643.5,Chile,Documental,2021-07-14,0
16580,22,Estandar,1090.2,Brasil,Romance,2024-03-03,1
16581,43,Premium,1209.2,Uruguay,Documental,2021-08-22,1
16582,24,Premium,1308.2,Brasil,Thriller,2022-03-03,0
16583,13,Estandar,701.1,Argentina,Drama,2022-08-16,0
16584,30,Premium,928.9,Colombia,Drama,2025-02-06,2
16585,33,Basico,1310.5,Brasil,Comedia,2022-10-30,1
16586,45,Basico,882.0,Uruguay,Romance,2021-08-17,1
16587,26,Premium,1443.1,Peru,Crimen,2024-10-28,1
16588,51,Basico,926.5,Argentina,Drama,2020-09-12,0
16589,31,Basico,762.9,Mexico,Crimen,2024-04-25,0
16590,33,Estandar,573.7,Chile,Comedia,2024-02-13,1
16591,45,Premium,1399.2,Colombia,Thriller,2020-05-26,0
16592,72,Basico,711.0,Brasil,Documental,2022-02-14,2
16593,33,Basico,874.0,Uruguay,Drama,2024-03-03,1
16594,50,Basico,983.8,Brasil,Documental,2020-11-06,1
16595,49,Estandar,834.9,Peru,Documental,2022-01-14,0
16596,13,Estandar,977.0,Argentina,Crimen,2023-01-28,0
16597,27,Basico,1325.5,Colombia,Crimen,2023-01-07,2
16598,31,Estandar,1003.1,Brasil,Thriller,2022-06-15,0
16599,49,Basico,0.0,Colombia,Romance,2018-01-01,0
16600,33,Estandar,681.7,Argentina,Drama,2018-05-22,1
16601,33,Basico,1432.2,Brasil,Thriller,2021-03-11,0
16602,21,Estandar,1403.5,Peru,Documental,2024-09-06,1
16603,34,Basico,217.4,Peru,Documental,2018-03-08,3
16604,51,Premium,3628.4,Peru,Thriller,2023-10-22,1
16605,62,Estandar,485.1,Mexico,Thriller,2019-07-08,0
16606,26,Basico,280.4,Colombia,Thriller,2021-05-21,0
16607,35,Basico,1037.7,Argentina,Romance,2018-01-27,1
16608,53,Estandar,698.8,Uruguay,Drama,2021-05-15,2
16609,33,Estandar,909.3,Uruguay,Romance,2022-02-14,2
16610,21,Basico,481.2,Chile,Drama,2020-05-29,0
16611,37,Basico,816.6,Mexico,Accion,2021-07-13,2
16612,40,Estandar,1425.1,Mexico,Documental,2018-03-30,1
16613,30,Estandar,842.2,Brasil,Romance,2025-09-26,2
16614,21,Basico,348.5,Brasil,Romance,2021-02-04,1
16615,42,Basico,318.4,Chile,Comedia,2024-03-17,0
16616,26,Estandar,587.9,Chile,Crimen,2023-09-26,0
16617,47,Basico,0.0,Uruguay,Documental,2024-03-28,0
16618,39,Premium,1260.2,Colombia,Comedia,2024-05-26,1
16619,37,Basico,672.1,Uruguay,Thriller,2024-05-30,0
16620,47,Premium,1443.2,Colombia,Comedia,2019-09-26,0
16621,34,Estandar,957.4,Peru,Comedia,2019-01-22,0
16622,20,Premium,941.2,Mexico,Romance,2022-02-14,1
16623,25,Basico,420.5,Mexico,Thriller,2023-03-01,1
16624,42,Basico,698.3,Uruguay,Comedia,2021-12-27,0
16625,18,Estandar,934.9,Peru,Drama,2019-10-02,0
16626,25,Basico,920.3,Brasil,Thriller,2019-07-21,0
16627,33,Premium,1023.5,Argentina,Thriller,2020-12-21,0
16628,49,Estandar,3628.4,Brasil,Comedia,2022-12-02,0
16629,40,Estandar,734.9,Brasil,Comedia,2024-07-12,1
16630,13,Basico,383.4,Chile,Drama,2020-10-20,0
16631,39,Estandar,754.4,Mexico,Accion,2020-08-12,0
16632,52,Estandar,626.6,Argentina,Romance,2020-11-15,1
16633,40,Basico,0.0,Colombia,Drama,2021-05-15,0
16634,37,Premium,1311.9,Colombia,Thriller,2019-01-12,0
16635,13,Basico,689.8,Chile,Accion,2024-05-25,2
16636,27,Basico,849.3,Colombia,Romance,2022-06-26,0
16637,32,Basico,572.6,Uruguay,Comedia,2024-05-19,2
16638,31,Estandar,867.4,Uruguay,Romance,2020-06-09,1
16639,40,Premium,1123.6,Peru,Thriller,2018-11-13,0
16640,22,Basico,739.0,Mexico,Accion,2021-08-22,1
16641,25,Estandar,723.9,Colombia,Comedia,2023-05-31,0
16642,43,Estandar,1115.8,Uruguay,Romance,2019-12-10,2
16643,23,Estandar,532.6,Chile,Documental,2023-06-23,0
16644,29,Basico,925.4,Uruguay,Accion,2025-09-25,0
16645,13,Premium,583.1,Peru,Drama,2025-11-18,0
16646,44,Premium,1232.5,Argentina,Crimen,2024-06-18,0
16647,33,Estandar,1119.4,Uruguay,Drama,2019-01-26,0
16648,48,Premium,1239.1,Peru,Romance,2024-09-04,2
16649,34,Premium,1351.2,Argentina,Comedia,2025-03-15,0
16650,28,Basico,221.5,Chile,Romance,2022-02-14,1
16651,47,Basico,473.2,Chile,Accion,2018-06-03,1
16652,38,Estandar,542.8,Chile,Thriller,2024-06-18,1
16653,28,Basico,733.2,Mexico,Comedia,2022-04-12,1
16654,20,Premium,767.5,Chile,Romance,2018-11-18,1
16655,24,Basico,531.1,Uruguay,Romance,2018-08-18,2
16656,16,Premium,901.1,Chile,Comedia,2021-10-01,0
16657,33,Basico,124.1,Peru,Romance,2021-11-26,1
16658,14,Basico,239.4,Uruguay,Crimen,2022-02-14,0
16659,13,Estandar,580.4,Mexico,Comedia,2022-09-03,2
16660,54,Premium,1165.9,Argentina,Crimen,2019-05-09,0
16661,33,Estandar,1212.6,Colombia,Drama,2020-07-17,0
16662,48,Premium,1306.0,Argentina,Comedia,2025-04-27,1
16663,33,Estandar,1016.6,Argentina,Documental,2024-10-03,2
16664,44,Basico,0.0,Argentina,Accion,2018-02-16,0
16665,46,Estandar,861.6,Chile,Accion,2025-02-09,1
16666,22,Basico,194.1,Colombia,Drama,2025-02-02,1
16667,51,Basico,370.8,Mexico,Romance,2022-04-16,0
16668,33,Estandar,1160.2,Brasil,Drama,2018-08-10,1
16669,24,Estandar,577.6,Argentina,Thriller,2021-06-02,0
16670,16,Basico,309.4,Mexico,Drama,2022-02-14,2
16671,29,Premium,3628.4,Brasil,Accion,2018-06-18,0
16672,14,Basico,1122.2,Peru,Accion,2021-07-31,0
16673,61,Estandar,757.8,Uruguay,Crimen,2024-01-21,1
16674,30,Basico,0.0,Peru,Drama,2024-05-02,2
16675,47,Estandar,1171.0,Chile,Crimen,2019-09-05,0
16676,31,Basico,572.6,Uruguay,Documental,2021-08-31,0
16677,29,Basico,202.0,Chile,Accion,2023-08-20,2
16678,19,Estandar,843.6,Colombia,Comedia,2025-10-29,0
16679,32,Basico,247.2,Peru,Documental,2020-06-23,0
16680,31,Basico,180.2,Brasil,Accion,2019-09-20,1
16681,42,Estandar,1185.3,Chile,Drama,2022-02-14,3
16682,26,Estandar,484.1,Mexico,Accion,2025-07-22,0
16683,34,Estandar,702.7,Peru,Comedia,2022-05-29,1
16684,35,Basico,492.0,Chile,Accion,2022-12-31,0
16685,45,Premium,1132.3,Colombia,Crimen,2022-02-14,1
16686,46,Premium,1168.3,Argentina,Romance,2022-02-14,0
16687,34,Premium,1370.5,Peru,Comedia,2023-08-30,1
16688,15,Basico,513.5,Brasil,Drama,2019-01-04,0
16689,45,Basico,498.6,Peru,Documental,2020-06-28,1
16690,58,Basico,222.0,Colombia,Accion,2022-05-11,3
16691,13,Basico,3506.7,Colombia,Documental,2021-04-01,0
16692,25,Estandar,1218.2,Brasil,Crimen,2022-06-04,2
16693,55,Basico,402.6,Colombia,Crimen,2019-08-30,1
16694,15,Premium,1355.3,Mexico,Comedia,2019-06-26,1
16695,22,Estandar,939.3,Brasil,Romance,2021-10-08,1
16696,28,Basico,100.9,Peru,Documental,2018-12-05,1
16697,80,Basico,122.1,Colombia,Romance,2023-05-04,0
16698,26,Basico,567.2,Brasil,Crimen,2024-05-29,1
16699,25,Estandar,999.8,Colombia,Documental,2018-07-21,0
16700,13,Basico,455.8,Argentina,Crimen,2024-02-24,1
16701,31,Estandar,907.0,Chile,Crimen,2022-06-24,0
16702,43,Estandar,841.6,Mexico,Drama,2020-12-11,0
16703,24,Estandar,1303.7,Mexico,Crimen,2018-12-15,0
16704,37,Basico,63.0,Uruguay,Romance,2022-06-21,1
16705,16,Estandar,638.7,Uruguay,Crimen,2023-08-18,1
16706,38,Basico,702.8,Peru,Accion,2022-11-15,2
16707,39,Basico,437.3,Argentina,Drama,2025-10-29,0
16708,33,Estandar,733.2,Mexico,Crimen,2019-06-19,1
16709,13,Estandar,957.7,Chile,Drama,2019-07-07,0
16710,34,Basico,529.6,Mexico,Accion,2023-05-24,0
16711,39,Estandar,710.9,Mexico,Documental,2024-04-09,0
16712,13,Estandar,666.7,Peru,Romance,2020-03-22,1
16713,22,Estandar,104.0,Chile,Crimen,2023-06-22,1
16714,37,Basico,1009.1,Mexico,Romance,2022-06-08,0
16715,38,Estandar,997.7,Chile,Drama,2025-04-25,5
16716,49,Basico,691.6,Colombia,Crimen,2024-05-29,0
16717,37,Basico,381.5,Brasil,Romance,2020-03-14,0
16718,24,Estandar,804.5,Mexico,Drama,2024-04-17,2
16719,31,Basico,641.7,Brasil,Crimen,2024-11-28,0
16720,39,Basico,877.5,Argentina,Romance,2023-11-18,0
16721,30,Premium,1106.4,Uruguay,Drama,2020-10-05,5
16722,21,Premium,1128.7,Chile,Documental,2020-09-19,0
16723,41,Premium,1331.2,Peru,Drama,2018-10-21,1
16724,40,Estandar,796.6,Peru,Romance,2020-12-26,0
16725,34,Basico,577.0,Brasil,Accion,2022-10-28,1
16726,39,Basico,322.3,Uruguay,Drama,2022-02-14,0
16727,20,Basico,312.5,Argentina,Comedia,2025-09-05,0
16728,40,Estandar,883.8,Peru,Thriller,2024-06-17,1
16729,26,Estandar,1267.9,Colombia,Romance,2019-01-02,2
16730,40,Premium,1338.0,Colombia,Drama,2019-04-06,1
16731,57,Basico,658.2,Peru,Thriller,2025-07-14,0
16732,33,Basico,1065.3,Colombia,Accion,2022-08-22,1
16733,42,Basico,918.9,Chile,Crimen,2022-10-01,2
16734,62,Basico,708.3,Uruguay,Accion,2022-02-05,0
16735,40,Basico,709.4,Colombia,Drama,2021-11-27,1
16736,33,Premium,1119.3,Uruguay,Crimen,2020-02-20,0
16737,59,Premium,413.0,Brasil,Romance,2021-08-06,1
16738,20,Basico,577.0,Peru,Comedia,2021-11-12,0
16739,34,Premium,1113.2,Brasil,Accion,2024-08-29,1
16740,35,Premium,1145.2,Chile,Documental,2025-05-08,1
16741,45,Basico,838.8,Peru,Drama,2018-04-10,0
